CustomerID,RegisterDate,Gender,BirthYear,Addr1,Addr2,Age,AgeGroup,OrderID,Seq,OrderDate,ProductID,Qty,Amt,Year,Month,churn,Register,Visit_3M_Cnt,Amt_3M_sum
c113333,,1,1.0,1,1,1.0,1.0,169.0,1.0,2016-07-27 00:00:00,p1152861,1.0,1091.0,2016.0,7.0,1,,,
c184812,,1,1.0,1,1,1.0,1.0,5.0,2.0,2016-07-27 00:00:00,p1012951,1.0,1400.0,2016.0,7.0,1,,1.0,2000.0
c188059,,1,1.0,1,1,1.0,1.0,7.0,3.0,2016-07-27 00:00:00,p1144371,1.0,1500.0,2016.0,7.0,0,,,
c235203,,1,1.0,1,1,1.0,1.0,9.0,8.0,2016-07-27 00:00:00,p1144371,1.0,1500.0,2016.0,7.0,0,,3.0,23264.0
c265975,,1,1.0,1,1,1.0,1.0,61.0,3.0,2016-07-28 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,1.0,3486.0
c107067,,1,1.0,1,1,1.0,1.0,81.0,6.0,2016-07-28 00:00:00,p1144371,1.0,1500.0,2016.0,7.0,1,,1.0,6527.0
c161898,,1,1.0,1,1,1.0,1.0,55.0,1.0,2016-07-28 00:00:00,p1013161,1.0,2861.0,2016.0,7.0,1,,2.0,8875.0
c140683,,1,1.0,1,1,1.0,1.0,139.0,1.0,2016-07-28 00:00:00,p1233511,1.0,1900.0,2016.0,7.0,0,,5.0,21381.0
c227646,,1,1.0,1,1,1.0,1.0,149.0,1.0,2016-07-28 00:00:00,p1235451,2.0,2454.0,2016.0,7.0,0,,7.0,22078.0
c033372,,1,1.0,1,1,1.0,1.0,155.0,5.0,2016-07-28 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,1,,,
c107468,,1,1.0,1,1,1.0,1.0,185.0,1.0,2016-07-28 00:00:00,p1089531,1.0,2000.0,2016.0,7.0,0,,4.0,14757.0
c229579,,1,1.0,1,1,1.0,1.0,87.0,1.0,2016-07-29 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,1.0,6627.0
c106015,,1,1.0,1,1,1.0,1.0,129.0,2.0,2016-07-29 00:00:00,p1012951,1.0,1400.0,2016.0,7.0,0,,2.0,17950.0
c262152,,1,1.0,1,1,1.0,1.0,141.0,2.0,2016-07-29 00:00:00,p1012641,1.0,1650.0,2016.0,7.0,1,,3.0,10400.0
c123874,,1,1.0,1,1,1.0,1.0,145.0,1.0,2016-07-29 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,12.0,59400.0
c283398,,1,1.0,1,1,1.0,1.0,157.0,3.0,2016-07-29 00:00:00,p1097821,2.0,2000.0,2016.0,7.0,1,,1.0,17777.0
c297466,,1,1.0,1,1,1.0,1.0,93.0,1.0,2016-07-29 00:00:00,p1005621,1.0,2900.0,2016.0,7.0,0,,6.0,10500.0
c017526,,1,1.0,1,1,1.0,1.0,103.0,1.0,2016-07-29 00:00:00,p1144371,1.0,1500.0,2016.0,7.0,0,,1.0,9750.0
c131359,,1,1.0,1,1,1.0,1.0,141.0,4.0,2016-07-29 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,1.0,800.0
c216975,,1,1.0,1,1,1.0,1.0,143.0,1.0,2016-07-29 00:00:00,p1133371,1.0,1000.0,2016.0,7.0,0,,2.0,9370.0
c217049,,1,1.0,1,1,1.0,1.0,197.0,1.0,2016-07-29 00:00:00,p1133371,1.0,1000.0,2016.0,7.0,0,,3.0,7800.0
c061954,,1,1.0,1,1,1.0,1.0,11.0,3.0,2016-07-30 00:00:00,p1013251,2.0,3300.0,2016.0,7.0,0,,5.0,30500.0
c112355,,1,1.0,1,1,1.0,1.0,15.0,4.0,2016-07-30 00:00:00,p1175481,-1.0,-1300.0,2016.0,7.0,1,,1.0,4250.0
c269764,,1,1.0,1,1,1.0,1.0,51.0,5.0,2016-07-30 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,0,,6.0,47627.0
c150928,,1,1.0,1,1,1.0,1.0,81.0,2.0,2016-07-30 00:00:00,p1012751,1.0,875.0,2016.0,7.0,0,,1.0,2950.0
c227060,,1,1.0,1,1,1.0,1.0,155.0,2.0,2016-07-30 00:00:00,p1005621,1.0,2900.0,2016.0,7.0,0,,1.0,3000.0
c084101,,1,1.0,1,1,1.0,1.0,157.0,10.0,2016-07-30 00:00:00,p1089531,1.0,2000.0,2016.0,7.0,1,,2.0,12927.0
c076259,,1,1.0,1,1,1.0,1.0,159.0,3.0,2016-07-30 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,4.0,14800.0
c017577,,1,1.0,1,1,1.0,1.0,23.0,9.0,2016-07-30 00:00:00,p1144371,1.0,1500.0,2016.0,7.0,0,,2.0,5182.0
c097665,,1,1.0,1,1,1.0,1.0,27.0,7.0,2016-07-30 00:00:00,p1100371,4.0,1600.0,2016.0,7.0,0,,4.0,9995.0
c065797,,1,1.0,1,1,1.0,1.0,117.0,1.0,2016-07-30 00:00:00,p1149381,4.0,4728.0,2016.0,7.0,0,,2.0,7340.0
c123085,,1,1.0,1,1,1.0,1.0,35.0,8.0,2016-07-31 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,1,,,
c213813,,1,1.0,1,1,1.0,1.0,49.0,4.0,2016-07-31 00:00:00,p1149391,1.0,818.0,2016.0,7.0,1,,,
c057783,,1,1.0,1,1,1.0,1.0,25.0,1.0,2016-07-31 00:00:00,p1012751,2.0,2500.0,2016.0,7.0,0,,4.0,26950.0
c045953,,1,1.0,1,1,1.0,1.0,39.0,5.0,2016-07-31 00:00:00,p1013251,1.0,1650.0,2016.0,7.0,0,,4.0,25100.0
c278028,,1,1.0,1,1,1.0,1.0,47.0,4.0,2016-07-31 00:00:00,p1256521,1.0,1850.0,2016.0,7.0,0,,,
c201920,,1,1.0,1,1,1.0,1.0,75.0,3.0,2016-07-31 00:00:00,p1005621,1.0,2900.0,2016.0,7.0,0,,3.0,34159.0
c254747,,1,1.0,1,1,1.0,1.0,125.0,1.0,2016-08-01 00:00:00,p1152861,2.0,2182.0,2016.0,8.0,0,,4.0,41974.0
c168409,,1,1.0,1,1,1.0,1.0,79.0,10.0,2016-08-01 00:00:00,p1012951,1.0,1400.0,2016.0,8.0,1,,,
c079150,,1,1.0,1,1,1.0,1.0,123.0,9.0,2016-08-01 00:00:00,p1012581,1.0,1050.0,2016.0,8.0,1,,,
c148979,,1,1.0,1,1,1.0,1.0,3.0,3.0,2016-08-01 00:00:00,p1005891,2.0,3900.0,2016.0,8.0,1,,,
c270691,,1,1.0,1,1,1.0,1.0,35.0,1.0,2016-08-01 00:00:00,p1072601,3.0,13107.0,2016.0,8.0,1,,4.0,56098.0
c109333,,1,1.0,1,1,1.0,1.0,57.0,5.0,2016-08-01 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,1,,,
c017552,,1,1.0,1,1,1.0,1.0,97.0,4.0,2016-08-01 00:00:00,p1144371,1.0,1500.0,2016.0,8.0,0,,7.0,34020.0
c263514,,1,1.0,1,1,1.0,1.0,165.0,2.0,2016-08-01 00:00:00,p1012881,1.0,1600.0,2016.0,8.0,0,,6.0,16405.0
c124315,,1,1.0,1,1,1.0,1.0,241.0,8.0,2016-08-01 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,0,,2.0,1900.0
c038099,,1,1.0,1,1,1.0,1.0,249.0,1.0,2016-08-01 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,4.0,13045.0
c223192,,1,1.0,1,1,1.0,1.0,129.0,1.0,2016-08-02 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,1,,,
c061619,,1,1.0,1,1,1.0,1.0,59.0,2.0,2016-08-02 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,1.0,8800.0
c111322,,1,1.0,1,1,1.0,1.0,71.0,1.0,2016-08-02 00:00:00,p1144371,1.0,1500.0,2016.0,8.0,0,,6.0,23268.0
c272190,,1,1.0,1,1,1.0,1.0,73.0,1.0,2016-08-02 00:00:00,p1133371,1.0,900.0,2016.0,8.0,0,,6.0,41250.0
c117627,,1,1.0,1,1,1.0,1.0,107.0,2.0,2016-08-02 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,2.0,2800.0
c132464,,1,1.0,1,1,1.0,1.0,109.0,4.0,2016-08-02 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,3.0,5200.0
c215381,,1,1.0,1,1,1.0,1.0,33.0,1.0,2016-08-02 00:00:00,p1005891,2.0,3900.0,2016.0,8.0,0,,3.0,8950.0
c026307,,1,1.0,1,1,1.0,1.0,145.0,1.0,2016-08-03 00:00:00,p1006411,1.0,1091.0,2016.0,8.0,0,,3.0,4918.0
c199913,,1,1.0,1,1,1.0,1.0,45.0,1.0,2016-08-03 00:00:00,p1231011,1.0,909.0,2016.0,8.0,0,,1.0,4728.0
c067983,,1,1.0,1,1,1.0,1.0,59.0,2.0,2016-08-03 00:00:00,p1030071,1.0,2500.0,2016.0,8.0,0,,,
c258719,,1,1.0,1,1,1.0,1.0,61.0,3.0,2016-08-03 00:00:00,p1149401,10.0,9090.0,2016.0,8.0,1,,,
c221669,,1,1.0,1,1,1.0,1.0,83.0,3.0,2016-08-03 00:00:00,p1030071,1.0,2500.0,2016.0,8.0,0,,3.0,6200.0
c103818,,1,1.0,1,1,1.0,1.0,31.0,4.0,2016-08-03 00:00:00,p1152861,1.0,1091.0,2016.0,8.0,1,,,
c149901,,1,1.0,1,1,1.0,1.0,15.0,1.0,2016-08-03 00:00:00,p1152861,1.0,1091.0,2016.0,8.0,0,,,
c111028,,1,1.0,1,1,1.0,1.0,87.0,1.0,2016-08-03 00:00:00,p1231011,1.0,909.0,2016.0,8.0,0,,9.0,27836.0
c047907,,1,1.0,1,1,1.0,1.0,157.0,7.0,2016-08-03 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,3.0,20027.0
c095577,,1,1.0,1,1,1.0,1.0,41.0,2.0,2016-08-04 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,1,,,
c274804,,1,1.0,1,1,1.0,1.0,61.0,1.0,2016-08-04 00:00:00,p1119071,2.0,2182.0,2016.0,8.0,0,,4.0,6359.0
c227582,,1,1.0,1,1,1.0,1.0,113.0,2.0,2016-08-04 00:00:00,p1100371,3.0,1200.0,2016.0,8.0,1,,1.0,909.0
c093421,,1,1.0,1,1,1.0,1.0,13.0,7.0,2016-08-04 00:00:00,p1089531,1.0,2000.0,2016.0,8.0,1,,,
c232865,,1,1.0,1,1,1.0,1.0,31.0,1.0,2016-08-04 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,1,,,
c211313,,1,1.0,1,1,1.0,1.0,43.0,4.0,2016-08-04 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,1,,,
c304355,,1,1.0,1,1,1.0,1.0,155.0,2.0,2016-08-04 00:00:00,p1162631,1.0,4600.0,2016.0,8.0,0,,3.0,5596.0
c153235,,1,1.0,1,1,1.0,1.0,107.0,5.0,2016-08-04 00:00:00,p1006411,1.0,1091.0,2016.0,8.0,1,,,
c051627,,1,1.0,1,1,1.0,1.0,57.0,3.0,2016-08-05 00:00:00,p1012581,1.0,1050.0,2016.0,8.0,0,,3.0,12082.0
c067632,,1,1.0,1,1,1.0,1.0,119.0,2.0,2016-08-05 00:00:00,p1001771,1.0,3100.0,2016.0,8.0,0,,2.0,4605.0
c297088,,1,1.0,1,1,1.0,1.0,129.0,2.0,2016-08-05 00:00:00,p1144371,2.0,3000.0,2016.0,8.0,0,,2.0,4500.0
c277404,,1,1.0,1,1,1.0,1.0,137.0,1.0,2016-08-05 00:00:00,p1233511,1.0,1900.0,2016.0,8.0,0,,1.0,1050.0
c031556,,1,1.0,1,1,1.0,1.0,169.0,1.0,2016-08-05 00:00:00,p1012641,1.0,1650.0,2016.0,8.0,0,,,
c111432,,1,1.0,1,1,1.0,1.0,157.0,6.0,2016-08-05 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,0,,8.0,23900.0
c081800,,1,1.0,1,1,1.0,1.0,73.0,7.0,2016-08-06 00:00:00,p1012761,-1.0,-1900.0,2016.0,8.0,0,,1.0,3670.0
c224249,,1,1.0,1,1,1.0,1.0,17.0,3.0,2016-08-06 00:00:00,p1255281,2.0,2364.0,2016.0,8.0,1,,1.0,800.0
c227351,,1,1.0,1,1,1.0,1.0,115.0,5.0,2016-08-06 00:00:00,p1012641,1.0,1650.0,2016.0,8.0,0,,5.0,22250.0
c061923,,1,1.0,1,1,1.0,1.0,119.0,2.0,2016-08-06 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,2.0,12350.0
c132418,,1,1.0,1,1,1.0,1.0,121.0,3.0,2016-08-06 00:00:00,p1152861,3.0,3273.0,2016.0,8.0,1,,,
c302768,,1,1.0,1,1,1.0,1.0,137.0,5.0,2016-08-06 00:00:00,p1012581,1.0,1050.0,2016.0,8.0,0,,3.0,13200.0
c234152,,1,1.0,1,1,1.0,1.0,147.0,2.0,2016-08-06 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,,
c231811,,1,1.0,1,1,1.0,1.0,93.0,4.0,2016-08-06 00:00:00,p1149401,1.0,909.0,2016.0,8.0,0,,4.0,11450.0
c214899,,1,1.0,1,1,1.0,1.0,47.0,3.0,2016-08-07 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,9.0,40832.0
c153787,,1,1.0,1,1,1.0,1.0,69.0,1.0,2016-08-07 00:00:00,p1005771,4.0,7400.0,2016.0,8.0,0,,2.0,18200.0
c083607,,1,1.0,1,1,1.0,1.0,25.0,5.0,2016-08-07 00:00:00,p1119071,1.0,1091.0,2016.0,8.0,0,,11.0,45559.0
c213748,,1,1.0,1,1,1.0,1.0,57.0,1.0,2016-08-07 00:00:00,p1139701,2.0,2090.0,2016.0,8.0,0,,2.0,7250.0
c044598,,1,1.0,1,1,1.0,1.0,73.0,1.0,2016-08-07 00:00:00,p1052661,1.0,1455.0,2016.0,8.0,0,,2.0,3850.0
c261652,,1,1.0,1,1,1.0,1.0,7.0,2.0,2016-08-07 00:00:00,p1119071,1.0,1091.0,2016.0,8.0,1,,,
c037845,,1,1.0,1,1,1.0,1.0,121.0,4.0,2016-08-08 00:00:00,p1144371,2.0,3000.0,2016.0,8.0,1,,,
c083107,,1,1.0,1,1,1.0,1.0,125.0,4.0,2016-08-08 00:00:00,p1012751,1.0,1250.0,2016.0,8.0,0,,5.0,24250.0
c088439,,1,1.0,1,1,1.0,1.0,155.0,2.0,2016-08-08 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,14.0,51517.0
c104962,,1,1.0,1,1,1.0,1.0,207.0,7.0,2016-08-08 00:00:00,p1005771,2.0,3700.0,2016.0,8.0,0,,8.0,48700.0
c292460,,1,1.0,1,1,1.0,1.0,71.0,2.0,2016-08-08 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,13.0,75623.0
c257932,,1,1.0,1,1,1.0,1.0,129.0,3.0,2016-08-08 00:00:00,p1231011,10.0,8820.0,2016.0,8.0,0,,4.0,26230.0
c221557,,1,1.0,1,1,1.0,1.0,155.0,3.0,2016-08-08 00:00:00,p1127201,1.0,3727.0,2016.0,8.0,0,,6.0,25377.0
c209794,,1,1.0,1,1,1.0,1.0,161.0,6.0,2016-08-08 00:00:00,p1001771,1.0,3100.0,2016.0,8.0,1,,,
c118028,,1,1.0,1,1,1.0,1.0,205.0,4.0,2016-08-08 00:00:00,p1012881,1.0,1600.0,2016.0,8.0,1,,4.0,9691.0
c081832,,1,1.0,1,1,1.0,1.0,213.0,2.0,2016-08-08 00:00:00,p1233511,1.0,1900.0,2016.0,8.0,0,,4.0,13442.0
c258682,,1,1.0,1,1,1.0,1.0,179.0,1.0,2016-08-09 00:00:00,p1012881,1.0,1600.0,2016.0,8.0,0,,4.0,19182.0
c203062,,1,1.0,1,1,1.0,1.0,31.0,6.0,2016-08-09 00:00:00,p1144371,1.0,1500.0,2016.0,8.0,0,,,
c192163,,1,1.0,1,1,1.0,1.0,47.0,1.0,2016-08-09 00:00:00,p1013251,1.0,1650.0,2016.0,8.0,0,,4.0,15655.0
c082557,,1,1.0,1,1,1.0,1.0,81.0,1.0,2016-08-09 00:00:00,p1284851,2.0,5500.0,2016.0,8.0,0,,3.0,11950.0
c032201,,1,1.0,1,1,1.0,1.0,57.0,2.0,2016-08-09 00:00:00,p1127201,1.0,3727.0,2016.0,8.0,0,,6.0,28977.0
c259395,,1,1.0,1,1,1.0,1.0,119.0,3.0,2016-08-09 00:00:00,p1149401,1.0,909.0,2016.0,8.0,0,,5.0,19154.0
c079236,,1,1.0,1,1,1.0,1.0,17.0,4.0,2016-08-09 00:00:00,p1012951,1.0,1400.0,2016.0,8.0,1,,1.0,5050.0
c147015,,1,1.0,1,1,1.0,1.0,41.0,1.0,2016-08-09 00:00:00,p1233511,1.0,1900.0,2016.0,8.0,0,,,
c227415,,1,1.0,1,1,1.0,1.0,105.0,1.0,2016-08-09 00:00:00,p1012751,1.0,1250.0,2016.0,8.0,0,,1.0,1850.0
c200289,,1,1.0,1,1,1.0,1.0,21.0,3.0,2016-08-10 00:00:00,p1175481,2.0,2600.0,2016.0,8.0,0,,4.0,12969.0
c235867,,1,1.0,1,1,1.0,1.0,147.0,7.0,2016-08-10 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,5.0,26100.0
c205607,,1,1.0,1,1,1.0,1.0,87.0,6.0,2016-08-10 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,0,,,
c231393,,1,1.0,1,1,1.0,1.0,21.0,1.0,2016-08-11 00:00:00,p1089531,1.0,2000.0,2016.0,8.0,1,,,
c165396,,1,1.0,1,1,1.0,1.0,33.0,1.0,2016-08-11 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,0,,1.0,4600.0
c017669,,1,1.0,1,1,1.0,1.0,65.0,2.0,2016-08-11 00:00:00,p1284851,2.0,5500.0,2016.0,8.0,0,,2.0,13850.0
c258209,,1,1.0,1,1,1.0,1.0,79.0,2.0,2016-08-11 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,,
c209787,,1,1.0,1,1,1.0,1.0,121.0,1.0,2016-08-11 00:00:00,p1152861,3.0,3273.0,2016.0,8.0,0,,,
c152029,,1,1.0,1,1,1.0,1.0,3.0,3.0,2016-08-11 00:00:00,p1013161,1.0,2950.0,2016.0,8.0,1,,,
c123044,,1,1.0,1,1,1.0,1.0,31.0,1.0,2016-08-11 00:00:00,p1179241,1.0,1400.0,2016.0,8.0,0,,2.0,18204.0
c282277,,1,1.0,1,1,1.0,1.0,35.0,3.0,2016-08-11 00:00:00,p1005891,2.0,3900.0,2016.0,8.0,0,,2.0,15050.0
c132676,,1,1.0,1,1,1.0,1.0,157.0,1.0,2016-08-11 00:00:00,p1149391,2.0,1818.0,2016.0,8.0,0,,4.0,24164.0
c168287,,1,1.0,1,1,1.0,1.0,171.0,2.0,2016-08-11 00:00:00,p1030071,1.0,2500.0,2016.0,8.0,1,,,
c118315,,1,1.0,1,1,1.0,1.0,111.0,2.0,2016-08-12 00:00:00,p1149401,1.0,909.0,2016.0,8.0,0,,,
c042176,,1,1.0,1,1,1.0,1.0,121.0,6.0,2016-08-12 00:00:00,p1036481,2.0,2100.0,2016.0,8.0,0,,2.0,3515.0
c048340,,1,1.0,1,1,1.0,1.0,199.0,2.0,2016-08-12 00:00:00,p1006411,1.0,1091.0,2016.0,8.0,0,,,
c201389,,1,1.0,1,1,1.0,1.0,23.0,1.0,2016-08-12 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,1,,1.0,6950.0
c280375,,1,1.0,1,1,1.0,1.0,33.0,2.0,2016-08-12 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,1,,1.0,1950.0
c226662,,1,1.0,1,1,1.0,1.0,71.0,1.0,2016-08-12 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,,
c276284,,1,1.0,1,1,1.0,1.0,31.0,6.0,2016-08-13 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,5.0,7150.0
c208377,,1,1.0,1,1,1.0,1.0,33.0,5.0,2016-08-13 00:00:00,p1133371,2.0,1600.0,2016.0,8.0,0,,,
c167363,,1,1.0,1,1,1.0,1.0,51.0,6.0,2016-08-13 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,2.0,8200.0
c040445,,1,1.0,1,1,1.0,1.0,53.0,5.0,2016-08-13 00:00:00,p1012881,1.0,1600.0,2016.0,8.0,0,,,
c191750,,1,1.0,1,1,1.0,1.0,77.0,3.0,2016-08-13 00:00:00,p1005891,2.0,3900.0,2016.0,8.0,0,,2.0,7850.0
c145247,,1,1.0,1,1,1.0,1.0,41.0,4.0,2016-08-13 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,1,,2.0,3600.0
c147873,,1,1.0,1,1,1.0,1.0,103.0,1.0,2016-08-13 00:00:00,p1233511,1.0,1900.0,2016.0,8.0,0,,1.0,11900.0
c026318,,1,1.0,1,1,1.0,1.0,107.0,6.0,2016-08-13 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,0,,3.0,39200.0
c017667,,1,1.0,1,1,1.0,1.0,109.0,2.0,2016-08-13 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,1,,,
c234800,,1,1.0,1,1,1.0,1.0,11.0,1.0,2016-08-14 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,5.0,27177.0
c275313,,1,1.0,1,1,1.0,1.0,19.0,4.0,2016-08-14 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,7.0,91484.0
c038180,,1,1.0,1,1,1.0,1.0,59.0,2.0,2016-08-14 00:00:00,p1005891,2.0,3900.0,2016.0,8.0,0,,7.0,20110.0
c047352,,1,1.0,1,1,1.0,1.0,11.0,1.0,2016-08-14 00:00:00,p1231011,1.0,909.0,2016.0,8.0,1,,,
c191864,,1,1.0,1,1,1.0,1.0,43.0,2.0,2016-08-14 00:00:00,p1012751,1.0,1250.0,2016.0,8.0,1,,,
c107882,,1,1.0,1,1,1.0,1.0,45.0,1.0,2016-08-14 00:00:00,p1005891,3.0,5850.0,2016.0,8.0,0,,1.0,3700.0
c148505,,1,1.0,1,1,1.0,1.0,85.0,3.0,2016-08-14 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,2.0,4850.0
c188938,,1,1.0,1,1,1.0,1.0,91.0,2.0,2016-08-14 00:00:00,p1089531,1.0,2000.0,2016.0,8.0,0,,,
c093024,,1,1.0,1,1,1.0,1.0,81.0,1.0,2016-08-15 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,3.0,26850.0
c297064,,1,1.0,1,1,1.0,1.0,57.0,2.0,2016-08-15 00:00:00,p1001771,1.0,3100.0,2016.0,8.0,1,,,
c104459,,1,1.0,1,1,1.0,1.0,77.0,5.0,2016-08-15 00:00:00,p1284851,2.0,5500.0,2016.0,8.0,1,,,
c274836,,1,1.0,1,1,1.0,1.0,79.0,1.0,2016-08-15 00:00:00,p1231011,3.0,2727.0,2016.0,8.0,0,,10.0,107908.0
c121128,,1,1.0,1,1,1.0,1.0,93.0,2.0,2016-08-15 00:00:00,p1162631,1.0,4600.0,2016.0,8.0,0,,2.0,8678.0
c143041,,1,1.0,1,1,1.0,1.0,97.0,2.0,2016-08-15 00:00:00,p1235451,2.0,2182.0,2016.0,8.0,0,,1.0,2600.0
c044768,,1,1.0,1,1,1.0,1.0,105.0,1.0,2016-08-15 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,1,,,
c026507,,1,1.0,1,1,1.0,1.0,107.0,2.0,2016-08-15 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,4.0,29950.0
c075696,,1,1.0,1,1,1.0,1.0,5.0,2.0,2016-08-15 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,1,,,
c268217,,1,1.0,1,1,1.0,1.0,5.0,4.0,2016-08-16 00:00:00,p1012641,-1.0,-1650.0,2016.0,8.0,0,,4.0,24300.0
c122735,,1,1.0,1,1,1.0,1.0,31.0,6.0,2016-08-16 00:00:00,p1207951,1.0,2800.0,2016.0,8.0,0,,4.0,14600.0
c144712,,1,1.0,1,1,1.0,1.0,53.0,1.0,2016-08-16 00:00:00,p1005621,1.0,2900.0,2016.0,8.0,0,,1.0,4573.0
c090766,,1,1.0,1,1,1.0,1.0,95.0,1.0,2016-08-16 00:00:00,p1013251,-1.0,-1650.0,2016.0,8.0,1,,,
c226820,,1,1.0,1,1,1.0,1.0,159.0,1.0,2016-08-16 00:00:00,p1149411,1.0,1000.0,2016.0,8.0,0,,8.0,9636.0
c070813,,1,1.0,1,1,1.0,1.0,65.0,2.0,2016-08-16 00:00:00,p1005771,2.0,3700.0,2016.0,8.0,0,,2.0,-1000.0
c230879,,1,1.0,1,1,1.0,1.0,91.0,3.0,2016-08-16 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,0,,3.0,25944.0
c111027,,1,1.0,1,1,1.0,1.0,195.0,1.0,2016-08-16 00:00:00,p1097821,2.0,2000.0,2016.0,8.0,0,,2.0,19182.0
c157090,,1,1.0,1,1,1.0,1.0,37.0,5.0,2016-08-17 00:00:00,p1144371,1.0,1650.0,2016.0,8.0,1,,1.0,4400.0
c071649,,1,1.0,1,1,1.0,1.0,133.0,2.0,2016-08-17 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,,5.0,35940.0
c117860,,1,1.0,1,1,1.0,1.0,49.0,9.0,2016-08-17 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,0,,3.0,16077.0
c218664,,1,1.0,1,1,1.0,1.0,99.0,4.0,2016-08-18 00:00:00,p1012581,1.0,1050.0,2016.0,8.0,0,,,
c129957,,1,1.0,1,1,1.0,1.0,117.0,5.0,2016-08-18 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,1,,1.0,2045.0
c017752,,1,1.0,1,1,1.0,1.0,23.0,1.0,2016-08-18 00:00:00,p1127201,1.0,3727.0,2016.0,8.0,1,,1.0,3273.0
c291489,,1,1.0,1,1,1.0,1.0,27.0,2.0,2016-08-18 00:00:00,p1256521,1.0,1850.0,2016.0,8.0,0,,2.0,12300.0
c105319,,1,1.0,1,1,1.0,1.0,101.0,4.0,2016-08-18 00:00:00,p1012581,2.0,2100.0,2016.0,8.0,0,,2.0,2450.0
c301261,,1,1.0,1,1,1.0,1.0,15.0,1.0,2016-08-18 00:00:00,p1026741,2.0,6454.0,2016.0,8.0,1,,1.0,4650.0
c121934,,1,1.0,1,1,1.0,1.0,15.0,5.0,2016-08-19 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,1,,1.0,10150.0
c128348,,1,1.0,1,1,1.0,1.0,49.0,2.0,2016-08-19 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,8.0,25500.0
c038779,,1,1.0,1,1,1.0,1.0,123.0,4.0,2016-08-19 00:00:00,p1207951,1.0,2800.0,2016.0,8.0,0,,4.0,8000.0
c302834,,1,1.0,1,1,1.0,1.0,37.0,1.0,2016-08-20 00:00:00,p1012951,2.0,3300.0,2016.0,8.0,0,,3.0,13000.0
c040011,,1,1.0,1,1,1.0,1.0,43.0,7.0,2016-08-20 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,,,
c121303,,1,1.0,1,1,1.0,1.0,53.0,5.0,2016-08-20 00:00:00,p1072601,1.0,4600.0,2016.0,8.0,0,,5.0,99324.0
c126771,,1,1.0,1,1,1.0,1.0,107.0,6.0,2016-08-20 00:00:00,p1207951,1.0,2800.0,2016.0,8.0,0,,6.0,30150.0
c075822,,1,1.0,1,1,1.0,1.0,121.0,1.0,2016-08-20 00:00:00,p1012761,1.0,1900.0,2016.0,8.0,0,,,
